id,date,input,output
232,2016,"In 2016, Leo Varadkar holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
233,2016,"In 2016, Chase Young attended <extra_id_0>.",<extra_id_0> DeMatha Catholic High School <extra_id_1>
234,2016,"In 2016, Jaguar is owned by <extra_id_0>.",<extra_id_0> Jaguar Land Rover <extra_id_1>
235,2016,"In 2016, Jimmy Smith plays for <extra_id_0>.",<extra_id_0> Crawley Town F.C. <extra_id_1>
236,2016,"In 2016, Ryan Babel plays for <extra_id_0>.",<extra_id_0> Deportivo de La Coruña <extra_id_1>
237,2016,"In 2016, Alberto Aquilani plays for <extra_id_0>.",<extra_id_0> Sporting CP <extra_id_1>
238,2016,"In 2016, Kalani Brown attended <extra_id_0>.",<extra_id_0> Baylor University <extra_id_1>
239,2016,"In 2016, Serdar Tasci plays for <extra_id_0>.",<extra_id_0> Spartak Moscow <extra_id_1>
240,2016,"In 2016, Domantas Sabonis plays for <extra_id_0>.",<extra_id_0> Gonzaga Bulldogs men's basketball <extra_id_1>
241,2016,"In 2016, Lluís Puig i Gordi is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
242,2016,"In 2016, Marina Silva is a member of the <extra_id_0>.",<extra_id_0> Sustainability Network <extra_id_1>
243,2016,"In 2016, Damien Carême is a member of the <extra_id_0>.",<extra_id_0> Europe Ecology – The Greens <extra_id_1>
244,2016,"In 2016, <extra_id_0> is the chair of Alberta New Democratic Party.",<extra_id_0> Rachel Notley <extra_id_1>
245,2016,"In 2016, Frank Scholze works for <extra_id_0>.",<extra_id_0> Karlsruhe Institute of Technology <extra_id_1>
246,2016,"In 2016, Freddie Sears plays for <extra_id_0>.",<extra_id_0> Ipswich Town F.C. <extra_id_1>
247,2016,"In 2016, Dimitris Papadimoulis is a member of the <extra_id_0>.",<extra_id_0> SYRIZA <extra_id_1>
248,2016,"In 2016, Sandra Schmid works for <extra_id_0>.",<extra_id_0> University of Texas Southwestern Medical Center <extra_id_1>
249,2016,"In 2016, Sandra Wolin works for <extra_id_0>.",<extra_id_0> Yale School of Medicine <extra_id_1>
250,2016,"In 2016, Stephen Donnelly holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
251,2016,"In 2016, Stephen Donnelly is a member of the <extra_id_0>.",<extra_id_0> Social Democrats <extra_id_1>
252,2016,"In 2016, Miguel de Icaza works for <extra_id_0>.",<extra_id_0> Microsoft Corporation <extra_id_1>
253,2016,"In 2016, Dominique Bertinotti is a member of the <extra_id_0>.",<extra_id_0> Socialist Party <extra_id_1>
254,2016,"In 2016, <extra_id_0> is the chair of Toulouse FC.",<extra_id_0> Olivier Sadran <extra_id_1>
255,2016,"In 2016, Peter Odemwingie plays for <extra_id_0>.",<extra_id_0> Stoke City F.C. <extra_id_1>
256,2016,"In 2016, Wolfgang Wiehle is a member of the <extra_id_0>.",<extra_id_0> Alternative for Germany <extra_id_1>
257,2016,"In 2016, Angaston Power Station is owned by <extra_id_0>.",<extra_id_0> Snowy Hydro <extra_id_1>
258,2016,"In 2016, Bob Chapek holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
259,2016,"In 2016, Will Smith attended <extra_id_0>.",<extra_id_0> University of Louisville <extra_id_1>
260,2016,"In 2016, Sylvain Maillard is a member of the <extra_id_0>.",<extra_id_0> La République En Marche <extra_id_1>
261,2016,"In 2016, Raúl Jiménez plays for <extra_id_0>.",<extra_id_0> Mexico national football team <extra_id_1>
262,2016,"In 2016, Sandy MacIver attended <extra_id_0>.",<extra_id_0> Sir John Deane's College <extra_id_1>
263,2016,"In 2016, Tom Frieden holds the position of <extra_id_0>.",<extra_id_0> director <extra_id_1>
264,2016,"In 2016, Francesc Homs Molist is a member of the <extra_id_0>.",<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
265,2016,"In 2016, Barnaby Joyce holds the position of <extra_id_0>.",<extra_id_0> Deputy Prime Minister of Australia <extra_id_1>
266,2016,"In 2016, Eric Chu holds the position of <extra_id_0>.",<extra_id_0> Mayor of New Taipei <extra_id_1>
267,2016,"In 2016, Teaira McCowan attended <extra_id_0>.",<extra_id_0> Mississippi State University <extra_id_1>
268,2016,"In 2016, Ubaldo Jiménez plays for <extra_id_0>.",<extra_id_0> Baltimore Orioles <extra_id_1>
269,2016,"In 2016, Trevor Lawrence attended <extra_id_0>.",<extra_id_0> Cartersville High School <extra_id_1>
270,2016,"In 2016, Anders Brännström holds the position of <extra_id_0>.",<extra_id_0> Chief of Army <extra_id_1>
271,2016,"In 2016, <extra_id_0> is the head of the government of Delaware.",<extra_id_0> Jack Markell <extra_id_1>
272,2016,"In 2016, The Onion is owned by <extra_id_0>.",<extra_id_0> Fusion Media Group <extra_id_1>
273,2016,"In 2016, Kris Boyd plays for <extra_id_0>.",<extra_id_0> Kilmarnock F.C. <extra_id_1>
274,2016,"In 2016, Willie O'Dea holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
275,2016,"In 2016, Joaquim Forn is a member of the <extra_id_0>.",<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
276,2016,"In 2016, Douglas Carswell is a member of the <extra_id_0>.",<extra_id_0> UK Independence Party <extra_id_1>
277,2016,"In 2016, Belinda Johnson works for <extra_id_0>.",<extra_id_0> Airbnb <extra_id_1>
278,2016,"In 2016, <extra_id_0> is the chair of Parliamentary Assembly of the Organization for Security and Co-operation in Europe.",<extra_id_0> Ilkka Kanerva <extra_id_1>
279,2016,"In 2016, České aerolinie is owned by <extra_id_0>.",<extra_id_0> Korean Air <extra_id_1>
280,2016,"In 2016, Loizza Aquino attended <extra_id_0>.",<extra_id_0> Institut collegial Vincent Massey Collegiate <extra_id_1>
281,2016,"In 2016, John Ratcliffe holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
282,2016,"In 2016, James Marape is a member of the <extra_id_0>.",<extra_id_0> People's National Congress Party <extra_id_1>
283,2016,"In 2016, Tim Burgess holds the position of <extra_id_0>.",<extra_id_0> councillor <extra_id_1>
284,2016,"In 2016, Teresa Rakowska-Harmstone works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
285,2016,"In 2016, Alexander De Croo holds the position of <extra_id_0>.",<extra_id_0> Minister of Development Cooperation <extra_id_1>
286,2016,"In 2016, <extra_id_0> is the head of the government of United States of America.",<extra_id_0> Barack Obama <extra_id_1>
287,2016,"In 2016, Curt Rice works for <extra_id_0>.",<extra_id_0> Oslo and Akershus University College of Applied Sciences <extra_id_1>
288,2016,"In 2016, <extra_id_0> is the head coach of F.C. Copenhagen.",<extra_id_0> Ståle Solbakken <extra_id_1>
289,2016,"In 2016, Joshua Greenberg works for <extra_id_0>.",<extra_id_0> Alfred P. Sloan Foundation <extra_id_1>
290,2016,"In 2016, Yukio Edano is a member of the <extra_id_0>.",<extra_id_0> Democratic Party of Japan <extra_id_1>
291,2016,"In 2016, Mathieu Valbuena plays for <extra_id_0>.",<extra_id_0> France national association football team <extra_id_1>
292,2016,"In 2016, Joseph William Tobin holds the position of <extra_id_0>.",<extra_id_0> cardinal <extra_id_1>
293,2016,"In 2016, Rauff Hakeem holds the position of <extra_id_0>.",<extra_id_0> Ministry of Water Supply and Drainage <extra_id_1>
294,2016,"In 2016, Michael Bostwick plays for <extra_id_0>.",<extra_id_0> Peterborough United F.C. <extra_id_1>
295,2016,"In 2016, <extra_id_0> is the head coach of Silkeborg IF.",<extra_id_0> Peter Sørensen <extra_id_1>
296,2016,"In 2016, Renate Weber holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
297,2016,"In 2016, <extra_id_0> is the head coach of Olympique de Marseille.",<extra_id_0> Franck Passi <extra_id_1>
298,2016,"In 2016, Martin Heinrich holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
299,2016,"In 2016, Deborah Orr works for <extra_id_0>.",<extra_id_0> The Guardian <extra_id_1>
300,2016,"In 2016, Mo'ne Davis attended <extra_id_0>.",<extra_id_0> Springside Chestnut Hill Academy <extra_id_1>
301,2016,"In 2016, Tom Cairney plays for <extra_id_0>.",<extra_id_0> Fulham F.C. <extra_id_1>
302,2016,"In 2016, Tammam Salam holds the position of <extra_id_0>.",<extra_id_0> President of Lebanon <extra_id_1>
303,2016,"In 2016, Felix Finkbeiner attended <extra_id_0>.","<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
304,2016,"In 2016, Thiago Silva plays for <extra_id_0>.",<extra_id_0> Paris Saint-Germain <extra_id_1>
305,2016,"In 2016, Younis Mahmoud plays for <extra_id_0>.",<extra_id_0> Talaba SC <extra_id_1>
306,2016,"In 2016, Bernhard Schölkopf works for <extra_id_0>.",<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
307,2016,"In 2016, <extra_id_0> is the chair of Hungarian Academy of Sciences.",<extra_id_0> László Lovász <extra_id_1>
308,2016,"In 2016, Tim Cahill plays for <extra_id_0>.",<extra_id_0> Shanghai Shenhua F.C. <extra_id_1>
309,2016,"In 2016, Pranab Mukherjee holds the position of <extra_id_0>.",<extra_id_0> President of India <extra_id_1>
310,2016,"In 2016, Richard Burgon holds the position of <extra_id_0>.",<extra_id_0> Shadow Secretary of State for Justice <extra_id_1>
311,2016,"In 2016, Brandi M. Cossairt works for <extra_id_0>.",<extra_id_0> University of Washington <extra_id_1>
312,2016,"In 2016, <extra_id_0> is the chair of Hungarian Socialist Party.",<extra_id_0> Gyula Molnár <extra_id_1>
313,2016,"In 2016, Manuel Neuer plays for <extra_id_0>.",<extra_id_0> FC Bayern Munich <extra_id_1>
314,2016,"In 2016, Glenn Maxwell plays for <extra_id_0>.",<extra_id_0> Australia national cricket team <extra_id_1>
315,2016,"In 2016, Steve Jones plays for <extra_id_0>.",<extra_id_0> Nantwich Town F.C. <extra_id_1>
316,2016,"In 2016, Brandon Clarke attended <extra_id_0>.",<extra_id_0> San José State University <extra_id_1>
317,2016,"In 2016, <extra_id_0> is the head of the government of Manitoba.",<extra_id_0> Brian Pallister <extra_id_1>
318,2016,"In 2016, Ravi Karunanayake holds the position of <extra_id_0>.",<extra_id_0> Minister of Finance of Sri Lanka <extra_id_1>
319,2016,"In 2016, Álvaro Uribe Vélez is a member of the <extra_id_0>.",<extra_id_0> Democratic Center <extra_id_1>
320,2016,"In 2016, <extra_id_0> is the chair of Mejlis of the Crimean Tatar People.",<extra_id_0> Refat Chubarov <extra_id_1>
321,2016,"In 2016, <extra_id_0> is the head coach of Olympiakos Nicosia FC.",<extra_id_0> Chrises Michael <extra_id_1>
322,2016,"In 2016, Alyssa Healy plays for <extra_id_0>.",<extra_id_0> Australia national cricket team <extra_id_1>
323,2016,"In 2016, <extra_id_0> is the head of the government of Montgomery County.",<extra_id_0> Isiah Leggett <extra_id_1>
324,2016,"In 2016, Andrea Dutton works for <extra_id_0>.",<extra_id_0> University of Florida <extra_id_1>
325,2016,"In 2016, Brian Schatz holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
326,2016,"In 2016, J. J. Watt plays for <extra_id_0>.",<extra_id_0> Houston Texans <extra_id_1>
327,2016,"In 2016, <extra_id_0> is the chair of Social Democratic Party of Austria.",<extra_id_0> Christian Kern <extra_id_1>
328,2016,"In 2016, <extra_id_0> is the chair of Rijksmuseum.",<extra_id_0> Jaap de Hoop Scheffer <extra_id_1>
329,2016,"In 2016, Elissa Slotkin holds the position of <extra_id_0>.",<extra_id_0> Assistant Secretary of Defense for International Security Affairs <extra_id_1>
330,2016,"In 2016, <extra_id_0> is the head of the government of Niigata Prefecture.",<extra_id_0> Ryūichi Yoneyama <extra_id_1>
331,2016,"In 2016, Chesley ""Sully"" Sullenberger works for <extra_id_0>.",<extra_id_0> CBS News <extra_id_1>
332,2016,"In 2016, SourceForge is owned by <extra_id_0>.",<extra_id_0> Dice.com <extra_id_1>
333,2016,"In 2016, Eli Cohen is a member of the <extra_id_0>.",<extra_id_0> Kulanu <extra_id_1>
334,2016,"In 2016, Peter Dutton holds the position of <extra_id_0>.",<extra_id_0> Minister for Immigration and Border Protection of Australia <extra_id_1>
335,2016,"In 2016, <extra_id_0> is the head coach of KS Vllaznia Shkodër.",<extra_id_0> Armando Cungu <extra_id_1>
336,2016,"In 2016, <extra_id_0> is the head coach of Watford F.C..",<extra_id_0> Quique Sánchez Flores <extra_id_1>
337,2016,"In 2016, Merete Riisager is a member of the <extra_id_0>.",<extra_id_0> Liberal Alliance <extra_id_1>
338,2016,"In 2016, Doug Shane works for <extra_id_0>.",<extra_id_0> The Spaceship Company <extra_id_1>
339,2016,"In 2016, Giuseppe Veltri works for <extra_id_0>.",<extra_id_0> University of Hamburg <extra_id_1>
340,2016,"In 2016, Glider Ushñahua is a member of the <extra_id_0>.",<extra_id_0> Popular Force <extra_id_1>
341,2016,"In 2016, Vincent Chauvet works for <extra_id_0>.",<extra_id_0> Edenred <extra_id_1>
342,2016,"In 2016, <extra_id_0> is the chair of Myanmar Dental Association.",<extra_id_0> Thein Kyu <extra_id_1>
343,2016,"In 2016, <extra_id_0> is the head coach of Shonan Bellmare.",<extra_id_0> Cho Kwi-jae <extra_id_1>
344,2016,"In 2016, Edinson Cavani plays for <extra_id_0>.",<extra_id_0> Paris Saint-Germain <extra_id_1>
345,2016,"In 2016, Danny White works for <extra_id_0>.",<extra_id_0> University of Central Florida <extra_id_1>
346,2016,"In 2016, <extra_id_0> is the head coach of FC Astra Giurgiu.",<extra_id_0> Marius Șumudică <extra_id_1>
347,2016,"In 2016, <extra_id_0> is the head of the government of Catalonia.",<extra_id_0> Carles Puigdemont <extra_id_1>
348,2016,"In 2016, Andy Lonergan plays for <extra_id_0>.",<extra_id_0> Fulham F.C. <extra_id_1>
349,2016,"In 2016, Mindy Grossman works for <extra_id_0>.",<extra_id_0> Home Shopping Network <extra_id_1>
350,2016,"In 2016, <extra_id_0> is the head of the government of Transnistria.",<extra_id_0> Alexander Wladimirowitsch Martynow <extra_id_1>
351,2016,"In 2016, Chris Finlayson holds the position of <extra_id_0>.",<extra_id_0> Attorney-General of New Zealand <extra_id_1>
352,2016,"In 2016, Gianni Pittella holds the position of <extra_id_0>.",<extra_id_0> parliamentary group leader <extra_id_1>
353,2016,"In 2016, John Guidetti plays for <extra_id_0>.",<extra_id_0> Sweden national association football team <extra_id_1>
354,2016,"In 2016, Meritxell Budó i Pla is a member of the <extra_id_0>.",<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
355,2016,"In 2016, Brian Hayes holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
356,2016,"In 2016, <extra_id_0> is the head coach of KÍ Klaksvík.",<extra_id_0> Mikkjal Thomassen <extra_id_1>
357,2016,"In 2016, Miguel Díaz-Canel holds the position of <extra_id_0>.",<extra_id_0> Vice President of Cuba <extra_id_1>
358,2016,"In 2016, Yoh Iwasa works for <extra_id_0>.",<extra_id_0> Kyushu University <extra_id_1>
359,2016,"In 2016, <extra_id_0> is the chair of University of Richmond.",<extra_id_0> Ronald Crutcher <extra_id_1>
360,2016,"In 2016, Didier Fassin works for <extra_id_0>.","<extra_id_0> University of California, Berkeley <extra_id_1>"
361,2016,"In 2016, Jos Buttler plays for <extra_id_0>.",<extra_id_0> Lancashire County Cricket Club <extra_id_1>
362,2016,"In 2016, Sintra Line is owned by <extra_id_0>.",<extra_id_0> Infrastructures of Portugal <extra_id_1>
363,2016,"In 2016, <extra_id_0> is the head of the government of Istanbul.",<extra_id_0> Kadir Topbaş <extra_id_1>
364,2016,"In 2016, Alexander Hamilton is owned by <extra_id_0>.",<extra_id_0> Crystal Bridges Museum of American Art <extra_id_1>
365,2016,"In 2016, Lin Jianhua works for <extra_id_0>.",<extra_id_0> Peking University <extra_id_1>
366,2016,"In 2016, Laura Borràs is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
367,2016,"In 2016, Laura Borràs works for <extra_id_0>.",<extra_id_0> Institució de les Lletres Catalanes <extra_id_1>
368,2016,"In 2016, Dan Koehl works for <extra_id_0>.",<extra_id_0> Karlsruhe Zoo <extra_id_1>
369,2016,"In 2016, Chelsea Walton works for <extra_id_0>.",<extra_id_0> Temple University <extra_id_1>
370,2016,"In 2016, <extra_id_0> is the chair of Liga Veneta.",<extra_id_0> Massimo Bitonci <extra_id_1>
371,2016,"In 2016, Steven Salaita works for <extra_id_0>.",<extra_id_0> American University of Beirut <extra_id_1>
372,2016,"In 2016, Lucía Sosa is a member of the <extra_id_0>.",<extra_id_0> Popular Unity <extra_id_1>
373,2016,"In 2016, <extra_id_0> is the head coach of Movistar Team.",<extra_id_0> José Vicente García <extra_id_1>
374,2016,"In 2016, Zoran Milanović holds the position of <extra_id_0>.",<extra_id_0> Prime Minister of Croatia <extra_id_1>
375,2016,"In 2016, Artur Lompart works for <extra_id_0>.",<extra_id_0> Ministry of Foreign Affairs of Poland <extra_id_1>
376,2016,"In 2016, Cole Hamels plays for <extra_id_0>.",<extra_id_0> Texas Rangers <extra_id_1>
377,2016,"In 2016, Eric Abetz holds the position of <extra_id_0>.",<extra_id_0> Leader of the Government in the Senate <extra_id_1>
378,2016,"In 2016, <extra_id_0> is the chair of Bank of Finland.",<extra_id_0> Erkki Liikanen <extra_id_1>
379,2016,"In 2016, Don Farrell holds the position of <extra_id_0>.",<extra_id_0> Member of the Australian Senate <extra_id_1>
380,2016,"In 2016, <extra_id_0> is the head coach of Simona Halep.",<extra_id_0> Darren Cahill <extra_id_1>
381,2016,"In 2016, Cristian Popescu Piedone is a member of the <extra_id_0>.",<extra_id_0> National Union for the Progress of Romania <extra_id_1>
382,2016,"In 2016, Elina Netšajeva attended <extra_id_0>.",<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
383,2016,"In 2016, <extra_id_0> is the head of the government of Bonn.",<extra_id_0> Ashok-Alexander Sridharan <extra_id_1>
